name,url,category,brand,specifications,prices,image_links,features,needs
PC CPS Core Work P144F305 i5-14400F / RTX 3050 / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-p144f305.html,pc,Hãng khác,"{'Dung lượng RAM': '16GB', 'RAM': '2 x PC Kingston Fury 8GB 3200MHz KF432C16BB/8', 'SSD': 'SSD Adata Legend 710 PCIe Gen3 X4 M.2 2280 (R 2400/W 1800) 256GB', 'CPU': 'Intel Core i5-14400F (SN)', 'VGA': 'MSI GeForce RTX 3050 Ventus 2X 6G OC', 'Mainboard': 'MSI Pro B760M-E DDR4', 'Nguồn': 'Xigmatek Litepower II Plus IP750 600W', 'Chipset (PC lắp ráp)': 'B760M', 'Hệ điều hành': 'Windows 11 Pro', 'Loại case (PC)': 'Case Máy Tính Xigmatek XS-09 M-ATX', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 14890000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__7_4_9.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_154_9.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__8_9_8.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__7_8_9.png']","['Trang bị CPU Intel Core i5-14400F, mang lại hiệu suất mạnh mẽ cho các tác vụ văn phòng và xử lý đa nhiệm.', 'Mainboard MSI PRO B760M-E hỗ trợ DDR4, cung cấp tính năng ổn định và đáng tin cậy cho hệ thống.', 'Card đồ họa RTX 3050 Ventus 2X 6G OC cho khả năng xử lý đồ họa ấn tượng, phù hợp cho nhu cầu làm việc và giải trí.', 'RAM 16GB giúp xử lý đa nhiệm hiệu quả, đáp ứng nhu cầu sử dụng hàng ngày.', 'Ổ cứng SSD 256GB với tốc độ đọc 2400MB/s và ghi 1800MB/s, giúp khởi động nhanh chóng và tải ứng dụng hiệu quả.']",
PC CPS Creator AI H147 i7-14700K / RTX 5080,https://cellphones.com.vn/pc-cps-creator-ai-h147.html,pc,Hãng khác,"{'Dung lượng RAM': '32GB', 'RAM': 'PC Adata XPG Lancer RGB DDR5 6000MHz 32GB (2x16)', 'SSD': 'SSD Adata Legend 860 PCIe Gen4 X4 M.2 2280 (R 6000/W 5000) 1TB', 'CPU': 'Intel Core i7-14700K (SN)', 'VGA': 'ASUS TUF Gaming GeForce RTX 5080 OC 16GB TUF-RTX5080-O16G-Gaming', 'Mainboard': 'ASUS TUF Gaming B760M-Plus WiFi D5 (SN)', 'Nguồn': 'Corsair RM850E Đen', 'Chipset (PC lắp ráp)': 'B760M', 'Tản nhiệt': ['Tản Nhiệt Nước Corsair iCUE Link Titan 360 RX RGB Trắng ', 'Fan Case Corsair RS120 ARGB White (3 Pack)'], 'Loại case (PC)': 'Case Máy Tính Corsair 3500X Trắng', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 71990000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_83.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_138.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_127.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_145.png']","['Trang bị CPU Intel Core i7-14700K, mang lại hiệu suất xử lý mạnh mẽ cho các tác vụ nặng và sáng tạo nội dung.', 'Mainboard ASUS TUF Gaming B760M-PLUS với hỗ trợ WiFi, giúp kết nối ổn định và nhanh chóng.', 'VGA RTX 5080 OC 16GB cung cấp khả năng xử lý đồ họa tuyệt vời, rất thích hợp cho gaming và các ứng dụng đồ họa chuyên sâu.', 'RAM 32GB DDR5 với tốc độ 6000MHz không chỉ nâng cao hiệu suất mà còn tạo điểm nhấn thẩm mỹ với đèn RGB.', 'Ổ cứng SSD PCIe Gen4 1TB mang lại tốc độ truy xuất dữ liệu nhanh chóng, giúp khởi động hệ thống và tải ứng dụng tức thì.']",
PC CPS Core Work P146 i5-14600K / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-p146.html,pc,Hãng khác,"{'Dung lượng RAM': '16GB', 'RAM': '2 x PC Transcend DDR4 3200MHz 8GB JM3200HLB-8G', 'SSD': 'SSD Adata Legend 710 PCIe Gen3 X4 M.2 2280 (R 2400/W 1800) 256GB', 'CPU': 'Intel Core i5-14600K (SN)', 'Mainboard': 'ASUS Prime B760M-A DDR4', 'Nguồn': 'Xigmatek Litepower II Plus IP750 600W', 'Chipset (PC lắp ráp)': 'B760M', 'Hệ điều hành': 'Windows 11 Pro', 'Loại case (PC)': 'Case Máy Tính Xigmatek XS-09 M-ATX', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 12490000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__7_4_8.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_154_8.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__8_9_7.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__7_8_8.png']","['PC trang bị CPU Intel Core i5-14600K, mang lại hiệu suất vượt trội cho các tác vụ văn phòng và xử lý đa nhiệm.', 'Mainboard ASUS PRIME B760M-A hỗ trợ DDR4, cung cấp tính năng ổn định và đáng tin cậy cho hệ thống.', 'RAM 16GB DDR4 3200MHz giúp xử lý đa nhiệm một cách mượt mà, đáp ứng nhu cầu sử dụng hằng ngày.', 'Ổ cứng SSD 256GB với tốc độ đọc 2400MB/s và ghi 1800MB/s, giúp khởi động nhanh chóng và tải ứng dụng hiệu quả.']",
PC CPS Core Work S121 i3-12100 / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-s121.html,pc,Hãng khác,"{'Dung lượng RAM': '8GB', 'RAM': 'PC Transcend DDR4 3200MHz 8GB JM3200HLB-8G', 'SSD': 'SSD Adata Legend 710 PCIe Gen3 X4 M.2 2280 (R 2400/W 1800) 256GB', 'CPU': 'Intel Core i3 12100 (SN)', 'Mainboard': 'MSI Pro H610M-S DDR4', 'Nguồn': 'Jetek 350 Elite V2 350W', 'Chipset (PC lắp ráp)': 'H610M', 'Hệ điều hành': 'Windows 11 Pro', 'Loại case (PC)': 'Case Máy Tính Xigmatek XS-09 M-ATX', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 7190000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__7_4_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_154_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__8_9_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__7_8_2.png']","['Trang bị bộ vi xử lý Intel Core i3-12100, mang lại hiệu suất ổn định cho các tác vụ văn phòng và sử dụng hằng ngày.', 'Mainboard MSI PRO H610M-S hỗ trợ DDR4, cung cấp tính năng đáng tin cậy cho hệ thống.', 'RAM 8GB DDR4 3200MHz Transcend giúp xử lý đa nhiệm mượt mà và đáp ứng nhu cầu cơ bản.', 'Ổ cứng SSD 256GB với tốc độ đọc 2400MB/s và ghi 1800MB/s, giúp khởi động hệ thống và tải ứng dụng nhanh chóng.', 'Nguồn máy tính JETEK 350 Elite V2 350W đảm bảo cung cấp điện ổn định cho toàn bộ hệ thống.']",
PC CPS Creator AI A770 AMD Ryzen 7 7700X / RTX 5070,https://cellphones.com.vn/pc-cps-creator-ai-a770.html,pc,Hãng khác,"{'Dung lượng RAM': '32GB', 'RAM': 'PC Adata XPG Lancer RGB DDR5 6000MHz 32GB (2x16)', 'SSD': 'SSD Adata Legend 860 PCIe Gen4 X4 M.2 2280 (R 6000/W 5000) 1TB', 'CPU': 'AMD Ryzen 7 7700X (WOF)', 'VGA': 'ASUS TUF Gaming GeForce RTX 5070 OC 12GB TUF-RTX5070-O12G-Gaming', 'Mainboard': 'ASUS TUF Gaming B650M-E WiFi D5', 'Nguồn': 'Corsair CX750 (80 Plus Bronze)', 'Chipset (PC lắp ráp)': 'B650M', 'Tản nhiệt': ['Tản Nhiệt Nước Xigmatek LK 360 Digital Đen', 'Bộ 3 Fan Xigmatek Starlink A-RGB Đen (SN)'], 'Loại case (PC)': 'Case Máy Tính Xigmatek Meta (No Fan) E-ATX Đen', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 47990000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/1/-/1-96_1_7.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/6/-/6-96_1_6.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/5/-/5-96_1_4.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/3/-/3-96_1_6.png']","['Trang bị CPU AMD Ryzen 7 7700X, mang lại hiệu suất xử lý mạnh mẽ, lý tưởng cho các tác vụ nặng và sáng tạo nội dung.', 'Mainboard ASUS TUF Gaming B650M-E với hỗ trợ WiFi, giúp kết nối ổn định và nhanh chóng cho các tác vụ đòi hỏi băng thông cao.', 'VGA RTX 5070 OC 12GB cung cấp khả năng xử lý đồ họa xuất sắc, rất thích hợp cho gaming và các ứng dụng đồ họa chuyên sâu.', 'RAM 32GB DDR5 với tốc độ 6000MHz giúp nâng cao hiệu suất và tạo điểm nhấn thẩm mỹ với đèn RGB.', 'Ổ cứng SSD PCIe Gen4 1TB mang lại tốc độ truy xuất dữ liệu nhanh chóng, giúp khởi động hệ thống và tải ứng dụng tức thì.']",
PC CPS Core Work X147 i7-14700 / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-x147.html,pc,Hãng khác,"{'Dung lượng RAM': '16GB', 'RAM': 'PC Kingston Fury Beast Black 16GB 3200MHz DDR4 KF432C16BB1/16', 'SSD': 'SSD Adata Legend 860 PCIe Gen4 X4 M.2 2280 (R 6000/W 5000) 500GB', 'CPU': 'Intel Core i7-14700 (SN)', 'Mainboard': 'ASUS Prime B760M-A DDR4', 'Nguồn': 'Xigmatek Litepower II Plus IP750 600W', 'Chipset (PC lắp ráp)': 'B760M', 'Hệ điều hành': 'Windows 11 Pro', 'Loại case (PC)': 'Case Máy Tính Xigmatek XS-09 M-ATX', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 15990000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__7_4_10.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_154_10.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__8_9_9.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__7_8_10.png']","['Trang bị CPU Intel Core i7-14700, mang lại hiệu suất mạnh mẽ cho các tác vụ đa nhiệm và yêu cầu cao.', 'Mainboard ASUS PRIME B760M-A hỗ trợ DDR4, đảm bảo tính ổn định và khả năng mở rộng cho hệ thống.', 'RAM 16GB Kingston Fury Beast Black 3200MHz giúp xử lý đa nhiệm hiệu quả, đáp ứng nhu cầu làm việc chuyên nghiệp.', 'Ổ cứng SSD 500GB với tốc độ đọc 6000MB/s và ghi 5000MB/s, giúp khởi động nhanh chóng và tải ứng dụng mượt mà.']",
PC CPS Creator Ultra AI H149 i9-14900K / RTX 5090,https://cellphones.com.vn/pc-cps-creator-ultra-ai-h149.html,pc,Hãng khác,"{'Dung lượng RAM': '64GB', 'RAM': 'PC Kingston Fury Beast RGB DDR5 6000MHz 64GB (2x32GB)', 'SSD': 'SSD Kingston SKC3000 M.2 PCIe Gen 4 NVMe 2TB (SN)', 'CPU': 'Intel Core i9-14900K (SN)', 'VGA': 'ASUS TUF Gaming GeForce RTX 5090 OC 32GB TUF-RTX5090-O32G-Gaming', 'Mainboard': 'MSI Z790 Gaming Plus WF DDR5', 'Nguồn': 'Corsair RM1000X Shift Đen (80 Plus Gold/Full Modul)', 'Chipset (PC lắp ráp)': 'Z790', 'Tản nhiệt': ['Tản Nhiệt Nước Corsair iCUE Link Titan 360 RX RGB Đen ', 'Fan Case Corsair RS120 ARGB Black (3 Pack)'], 'Loại case (PC)': 'Case Máy Tính Corsair 6500X Tempered Glass Mid-Tower Đen', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 142990000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-corsair-6500x-temp.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_241.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-corsair-6500x-temp_1_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-corsair-6500x-temp_2_.png']","['Trang bị CPU Intel Core i9-14900K, mang lại hiệu suất xử lý hàng đầu cho các tác vụ nặng và sáng tạo nội dung chuyên sâu.', 'Mainboard MSI Z790 Gaming Plus hỗ trợ WiFi, đảm bảo kết nối ổn định và tốc độ cao cho các hoạt động trực tuyến.', 'VGA RTX 5090 OC 32GB cung cấp khả năng xử lý đồ họa tuyệt vời, lý tưởng cho gaming và các ứng dụng đồ họa phức tạp.', 'RAM 64GB DDR5 với tốc độ 6000MHz giúp tăng cường hiệu suất đa nhiệm và tạo điểm nhấn thẩm mỹ với đèn RGB.', 'Ổ cứng SSD 2TB mang lại tốc độ truy xuất dữ liệu cực nhanh, giúp khởi động hệ thống và tải ứng dụng tức thì.']",
PC văn phòng Asus S500SE-313100029W,https://cellphones.com.vn/may-tinh-pc-asus-s500se-313100029w.html,pc,ASUS,"{'Loại card đồ họa': 'Intel UHD Graphics 730', 'Loại CPU': 'Intel Core i3-13100 ( 3.4 GHz - 4.5 GHz / 12MB / 4 nhân, 8 luồng )', 'Dung lượng RAM': '8GB', 'Loại RAM': 'DDR4 3200MHz', 'Số khe ram': '2 khe (Hỗ trợ tối đa 64GB)', 'Ổ cứng': '512GB M.2 NVMe SSD', 'Cổng giao tiếp': ['Số cổng lưu trữ:', ' 1x M.2 NVMe', ' 4x 3.5"" SATA', ' Cổng kết nối:', ' 4x USB 3.2', ' 4x USB 2.0', ' 5x 3.5 mm, LAN 1 Gb/s', ' 2x PS/2', ' Khe PCI/PCIe:', ' 1x PCIe 4.0 x16', ' 2x PCI-E 3.0 x1', ' Cổng xuất hình:', ' 1x HDMI', ' 1x VGA/D-sub'], 'Wi-Fi': 'WiFi 802.11ax', 'Bluetooth': 'Bluetooth 5.2', 'Tính năng đặc biệt': 'Wi-Fi 6', 'Hệ điều hành': 'Windows 11 Home', 'Kích thước': '09.46 x 29.27 x 33.96 cm', 'Trọng lượng': '5 kg'}","[{'color': 'Đen', 'price': 9990000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-tinh-pc-asus-s500se-313100029w-thumbnails.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_7_40_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_1__4_45_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__5_29_1.png']","['Sở hữu bộ vi xử lý Intel Core i3-13100 phù hợp với công việc văn phòng và sáng tạo nội dung hàng ngày như chỉnh sửa hình ảnh cơ bản', 'RAM 8GB đa nhiệm nhanh chóng và mượt mà, không gặp tình trạng giật lag hay tình trạng hệ thống thỉnh thoảng không phản hồi', 'Ổ cứng 512GB SSD cung cấp không gian lưu trữ lớn, cùng với tốc độ cao, giúp bạn truy cập và mở file nhanh chóng', 'Intel UHD Graphics 730 cho phép máy hiển thị hình ảnh rõ nét, màu sắc trung thực, hỗ trợ một số game nhẹ và các tác vụ đồ họa cơ bản']",
PC ASUS V500MV-13420H137W,https://cellphones.com.vn/pc-asus-v500mv-13420h137w.html,pc,ASUS,"{'Loại card đồ họa': 'Intel UHD Graphics', 'Loại CPU': 'Intel Core i5-13420H 2.1 GHz (12MB Cache, up to 4.6 GHz, 8 lõi, 12 luồng)', 'Dung lượng RAM': '8GB', 'Loại RAM': 'DDR5 SO-DIMM tốc độ bộ nhớ là 5600MHz, nhưng chạy ở mức 4800~5200MHz', 'Số khe ram': '1x 8GB (tối đa 64GB)', 'Ổ cứng': '512GB M.2 2280 NVMe PCIe 4.0 SSD', 'Công nghệ âm thanh': 'High Definition 7.1 Channel Audio', 'Loại đèn bàn phím': ['Bàn phím có dây (USB) ', ' Chuột quang có dây (USB)'], 'Bảo mật': ['Bảo vệ và bảo mật mật khẩu người dùng ổ cứng', ' Khe cắm Kensington Security (7x 3mm)', ' Bản dùng thử miễn phí McAfee 30 ngày'], 'Hệ điều hành': 'Windows 11 Home', 'Cổng I/O mặt trước': ['1x 3.5mm combo audio jack', '\r', '1x USB 3.2 Gen 1 Type-C', '\r', '2x USB 3.2 Gen 1 Type-A'], 'Cổng I/O mặt sau': ['1x RJ45 Gigabit Ethernet', '\r', '1x HDMI 1.4', '\r', '1x Displayport 1.4', '\r', '1x âm thanh 7.1 kênh (3 cổng)', '\r', '1x khóa Kensington', '\r', '4x USB 2.0 Type-A'], 'Loại PC': 'PC Intel', 'Kích thước': '15.50 x 29.60 x 34.70 cm', 'Trọng lượng': '6.00 kg', 'Wi-Fi': 'Wi-Fi 6(802.11ax) (Dual band) 2*2', 'Bluetooth': 'Bluetooth 5.3', 'Cổng giao tiếp': ['Khe cắm mở rộng (bao gồm cả đã sử dụng): ', '1x PCIe 4.0 x 16', ' 1x M.2 connector for WiFi']}","[{'color': 'Đen', 'price': 15190000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_17__8_70_1_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_16__6_118_1_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_2__8_16_1_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__2_253_1_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_12_1_1.png']","['Trang bị vi xử lý Intel Core i5-13420H, mang lại khả năng xử lý mượt mà cho các tác vụ văn phòng và giải trí.', 'Với 8GB RAM và ổ SSD 512GB, máy đảm bảo tốc độ truy cập dữ liệu nhanh chóng, giúp tăng hiệu suất làm việc.', 'Hỗ trợ Wi-Fi và các cổng kết nối đa dạng, giúp người dùng dễ dàng kết nối với các thiết bị khác.', 'Chạy trên Windows 11, mang lại trải nghiệm người dùng thân thiện và nhiều tính năng mới hấp dẫn.']",
PC CPS Core Work X770 AMD Ryzen 7 7700 / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-x770.html,pc,Hãng khác,"{'Dung lượng RAM': '16GB', 'RAM': 'PC Kingston Fury Beast DDR5 5600MHz 16GB (1x16GB)', 'SSD': 'SSD Adata Legend 860 PCIe Gen4 X4 M.2 2280 (R 6000/W 5000) 500GB', 'CPU': 'AMD Ryzen 7 7700 (SN)', 'Mainboard': 'ASUS TUF Gaming B650M-E WiFi D5', 'Nguồn': 'Jetek MW650 V2 650W', 'Chipset (PC lắp ráp)': 'B650M', 'Hệ điều hành': 'Windows 11 Pro', 'Loại case (PC)': 'Case Máy Tính Xigmatek XS-09 M-ATX', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 17390000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__7_4_13.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_154_13.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__7_8_13.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__8_9_12.png']","['Trang bị CPU AMD Ryzen 7 7700, mang lại hiệu suất mạnh mẽ cho các tác vụ đa nhiệm và xử lý đồ họa.', 'Mainboard ASUS TUF Gaming B650M-E WIFI D5 hỗ trợ kết nối không dây, cung cấp tính năng ổn định và đáng tin cậy cho hệ thống.', 'RAM 16GB Kingston Fury Beast DDR5 5600MHz giúp xử lý đa nhiệm hiệu quả, đáp ứng nhu cầu sử dụng chuyên nghiệp.', 'Ổ cứng SSD 500GB với tốc độ đọc 6000MB/s và ghi 5000MB/s, giúp khởi động nhanh chóng và tải ứng dụng mượt mà.']",
PC CPS Creator Ultra AI A950 AMD Ryzen 9 9950X / RTX 5070 Ti,https://cellphones.com.vn/pc-cps-creator-ultra-ai-a950.html,pc,Hãng khác,"{'Dung lượng RAM': '64GB', 'RAM': 'PC Kingston Fury Beast RGB DDR5 5600MHz 64GB (2x32GB)', 'SSD': 'SSD Kingston SKC3000 M.2 PCIe Gen 4 NVMe 1TB (SN)', 'CPU': 'AMD Ryzen 9 9950X', 'VGA': 'ASUS Prime GeForce RTX 5070 Ti 16GB PRIME-RTX5070TI-16G', 'Mainboard': 'ASUS TUF Gaming X670E-Plus WiFi DDR5', 'Nguồn': 'Corsair RM850E Đen', 'Chipset (PC lắp ráp)': 'X670E', 'Tản nhiệt': ['Tản Nhiệt Nước Corsair iCUE Link Titan 360 RX RGB Đen ', 'Fan Case Corsair RS120 ARGB Black (3 Pack)'], 'Loại case (PC)': 'Case Máy Tính Corsair 3500X Đen', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 70390000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_8__6_115.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_9__9_109.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__8_63.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_11__7_76.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_10__5_132.png']","['Trang bị CPU AMD Ryzen 9 9950X, mang lại hiệu suất cực mạnh cho các tác vụ xử lý nặng và sáng tạo nội dung chuyên sâu.', 'Mainboard ASUS TUF Gaming X670E-PLUS với hỗ trợ WiFi, đảm bảo kết nối ổn định và tốc độ cao cho công việc và giải trí.', 'VGA RTX 5070 Ti 16GB cung cấp khả năng xử lý đồ họa tuyệt vời, lý tưởng cho gaming và các ứng dụng đồ họa phức tạp.', 'RAM 64GB DDR5 với tốc độ 5600MHz giúp tăng cường hiệu suất đa nhiệm và tạo điểm nhấn thẩm mỹ với đèn RGB.', 'Ổ cứng SSD 1TB mang lại tốc độ truy xuất dữ liệu nhanh chóng, giúp khởi động hệ thống và tải ứng dụng tức thì.']",
PC CPS Creator AI H780 AMD Ryzen 7 7800X3D / RTX 5080,https://cellphones.com.vn/pc-cps-creator-ai-h780.html,pc,Hãng khác,"{'Dung lượng RAM': '32GB', 'RAM': 'PC Adata XPG Lancer RGB DDR5 6000MHz 32GB (2x16)', 'SSD': 'SSD Adata Legend 860 PCIe Gen4 X4 M.2 2280 (R 6000/W 5000) 1TB', 'CPU': 'AMD Ryzen 7 7800X3D (WOF)', 'VGA': 'ASUS TUF Gaming GeForce RTX 5080 OC 16GB TUF-RTX5080-O16G-Gaming', 'Mainboard': 'ASUS TUF Gaming X670E-Plus WiFi DDR5', 'Nguồn': 'Corsair RM850E Đen', 'Chipset (PC lắp ráp)': 'X670E', 'Tản nhiệt': ['Tản Nhiệt Nước Corsair iCUE Link Titan 360 RX RGB Trắng ', 'Fan Case Corsair RS120 ARGB White (3 Pack)'], 'Loại case (PC)': 'Case Máy Tính Corsair 3500X Trắng', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 77990000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_3__7_82.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_6__4_126.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_5__9_144.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_4__7_137.png']","['Trang bị CPU AMD Ryzen 7 7800X3D, mang lại hiệu suất xử lý vượt trội, lý tưởng cho các tác vụ nặng và game.', 'Mainboard ASUS TUF Gaming X670E-PLUS với hỗ trợ WiFi, đảm bảo kết nối ổn định và tốc độ cao.', 'VGA ASUS TUF Gaming GeForce RTX 5080 OC 16GB cung cấp khả năng xử lý đồ họa xuất sắc, phù hợp cho gaming và các ứng dụng đồ họa chuyên sâu.', 'RAM 32GB DDR5 với tốc độ 6000MHz không chỉ nâng cao hiệu suất mà còn tạo điểm nhấn thẩm mỹ với đèn RGB.', 'Ổ cứng SSD PCIe Gen4 1TB mang lại tốc độ truy xuất dữ liệu nhanh chóng, giúp khởi động hệ thống và tải ứng dụng tức thì.']",
PC văn phòng ASUS S501MD-512400079W,https://cellphones.com.vn/pc-asus-s501md-512400079w.html,pc,ASUS,"{'Loại card đồ họa': 'Intel UHD Graphics', 'Loại CPU': 'Bộ xử lý Intel® Core™ i5-12400 2,5 GHz (18M Cache, lên đến 4,4 GHz, 6 nhân)', 'Dung lượng RAM': '8GB', 'Loại RAM': 'DDR4 3200 MHz', 'Số khe ram': '2 khe (1 khe 8 GB + 1 khe trống)', 'Ổ cứng': '512GB M.2 NVMe™ PCIe® 3.0 SSD', 'Chipset (PC lắp ráp)': 'B660', 'Cổng I/O mặt sau': ['1x RJ45 Gigabit Ethernet', ' 1x HDMI 1.4', ' 1x Cổng VGA', ' 1x Display port 1.4', ' 2x PS2', ' 3 x giắc Âm thanh', ' 2x USB 2.0 Loại A', ' 2x USB 3.2 Thế hệ 1 Loại A'], 'Cổng I/O mặt trước': ['2x PCIe® 3.0 x 1', ' 1x PCIe® 4.0 x 16', ' 1x đầu nối M.2 cho WiFi', ' 2x đầu nối M.2 cho bộ nhớ', ' 2x khe DDR4 U-DIMM'], 'Công nghệ âm thanh': 'Âm thanh Kênh 7.1 Độ nét Cao', 'Hệ điều hành': 'Windows 11 Home SL', 'Kích thước': '160 x 318.9 x 367.8 cm', 'Trọng lượng': '5.90 kg', 'Wi-Fi': 'Wi-Fi 6(802.11ax) (Hai băng tần) 2*2', 'Bluetooth': 'Bluetooth 5.2'}","[{'color': 'default', 'price': 0}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/p/c/pc-asus-s501md-512400079w_7_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/p/c/pc-asus-s501md-512400079w_1_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/p/c/pc-asus-s501md-512400079w_6_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/p/c/pc-asus-s501md-512400079w_5_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/p/c/pc-asus-s501md-512400079w_2_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/p/c/pc-asus-s501md-512400079w_3_.png']",[],['Máy tính đồng bộ']
